,Country Name,Indicator Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,number of countries,Gender
725,South Asia,Age dependency ratio (% of working-age population),67.23040458087459,66.41851608590716,65.50841266459177,64.54107806799293,63.56258529518714,62.59592139349379,61.82945348307297,61.07400766551528,60.313885702638714,59.513196949193535,58.656563369023154,57.889046101146405,57.02680420948248,56.126648507659425,55.268157260733474,54.49292161378657,53.801623137224105,,240,N
732,Afghanistan,Age dependency ratio (% of working-age population),103.32636007396499,102.92777291638978,102.1539588974863,101.20048508254288,100.15903025981608,99.01183094423544,99.63202904663773,100.231023134586,100.65649608310791,100.74081258209387,100.40641152076573,98.73075896521343,96.52858983677484,94.00173412305917,91.37620485642384,88.7687273393836,86.5709321507136,,240,N
745,Bangladesh,Age dependency ratio (% of working-age population),69.17964641247907,68.03508545644019,66.83511760951212,65.60706844923352,64.37285129220167,63.13470106185055,62.23812084137039,61.28605365725153,60.29092484831718,59.27227097885485,58.23679263329178,57.07321230998598,55.971008814597,54.8872858476223,53.762349907860916,52.5785110798697,51.465423470450204,,240,N
751,Bhutan,Age dependency ratio (% of working-age population),81.4142577377318,77.62941851672205,73.6950649782165,69.86006517213946,66.34028104322162,63.1976995610874,60.82394315653485,58.684890750207316,56.7570227011989,54.95987507048974,53.245650983530595,51.97056264263082,50.654264322786396,49.37872855622492,48.23820506162846,47.269646277232454,46.463014538624925,,240,N
811,India,Age dependency ratio (% of working-age population),64.29507073963444,63.56018744851984,62.75353140003193,61.900095461232176,61.02400650675893,60.13957375631102,59.42698797500944,58.69276373205208,57.933605793814614,57.12690460142869,56.262344696721414,55.512163930521744,54.66341110180542,53.77575351246002,52.9360971300418,52.19299716835969,51.522847111305865,,240,N
841,Maldives,Age dependency ratio (% of working-age population),79.92739992324775,74.24825602558823,68.9458235682268,64.09370614271835,59.7272350294113,55.86685765617033,52.556349642660805,49.51973746219164,46.8488349451548,44.58836381746472,42.74268200664317,41.20749261188914,40.00763678018801,39.13115821969214,38.475803054057224,37.955763849084605,37.99928602594106,,240,N
855,Nepal,Age dependency ratio (% of working-age population),81.02078998131836,80.58342542460515,80.11102268365794,79.5980616562386,79.05048824332154,78.44113509283324,77.1174245527789,75.89805489098082,74.7392526141398,73.52709380128255,72.17669216119295,69.98470226773811,67.64952604774417,65.31899359802865,63.19489475076158,61.37122974580396,59.54008298043465,,240,N
864,Pakistan,Age dependency ratio (% of working-age population),82.43802140516722,80.99189145382218,79.17531969492092,77.180603059703,75.28410662944144,73.6304581717331,72.18749227606536,71.08069069093102,70.17749583433556,69.29062388540136,68.3512336783204,67.83976738043364,67.16276337633063,66.4371452653485,65.80333883278941,65.30086780014678,64.97116954402831,,240,N
892,Sri Lanka,Age dependency ratio (% of working-age population),49.19229427198359,48.629284863597434,48.290048726893254,48.12770544792973,48.04730461188782,48.001728380272986,48.16981809649909,48.278434451741845,48.362831835218365,48.488765406044045,48.689538106839784,49.18806180570168,49.74560842135577,50.30961882984857,50.81391301367746,51.2265463971065,51.47474815884196,,240,N
965,South Asia,"Birth rate, crude (per 1,000 people)",27.43707202858797,26.947204003000323,26.47052014707168,26.006700829067654,25.55124714216846,25.09481825277809,24.624728919574558,24.13629996273741,23.630050682687568,23.111954292989797,22.597387617601324,22.103591485248348,21.646344800336095,21.23457046533218,20.870683671811268,20.549402996907038,,,257,N
972,Afghanistan,"Birth rate, crude (per 1,000 people)",48.36,47.86,47.251999999999995,46.556000000000004,45.778,44.91,43.937,42.86,41.696999999999996,40.474000000000004,39.232,38.016,36.863,35.797,34.836,33.98,,,257,N
987,Bangladesh,"Birth rate, crude (per 1,000 people)",27.635,26.96,26.272,25.574,24.871,24.174,23.498,22.857,22.261999999999997,21.717,21.224,20.78,20.375,19.997,19.637,19.29,,,257,N
994,Bhutan,"Birth rate, crude (per 1,000 people)",28.031,26.923000000000002,25.895,24.975,24.17,23.471,22.849,22.269000000000002,21.7,21.135,20.58,20.051,19.57,19.148,18.782,18.46,,,257,N
1058,India,"Birth rate, crude (per 1,000 people)",26.463,26.011999999999997,25.561,25.108,24.648000000000003,24.171,23.664,23.125999999999998,22.561999999999998,21.982,21.408,20.864,20.37,19.938,19.573,19.269000000000002,,,257,N
1091,Maldives,"Birth rate, crude (per 1,000 people)",22.576999999999998,21.601,20.845,20.279,19.882,19.639,19.538,19.548,19.629,19.736,19.816,19.824,19.739,19.546,19.236,18.805999999999997,,,257,N
1107,Nepal,"Birth rate, crude (per 1,000 people)",32.102,31.17,30.221999999999998,29.276999999999997,28.346,27.426,26.505,25.574,24.636999999999997,23.711,22.83,22.031,21.34,20.769000000000002,20.317999999999998,19.973,,,257,N
1116,Pakistan,"Birth rate, crude (per 1,000 people)",32.035,31.326,30.764,30.364,30.125999999999998,30.033,30.05,30.12,30.188000000000002,30.217,30.175,30.041,29.823,29.53,29.163,28.726999999999997,,,257,N
1147,Sri Lanka,"Birth rate, crude (per 1,000 people)",18.467,18.508,18.567999999999998,18.627,18.665,18.656,18.575,18.417,18.182000000000002,17.875999999999998,17.512999999999998,17.113,16.703,16.307000000000002,15.937000000000001,15.6,,,257,N
1222,South Asia,Births attended by skilled health staff (% of total),36.41883961573267,,,,,,,,,,,,,72.14158080346587,,,,,242,N
1229,Afghanistan,Births attended by skilled health staff (% of total),12.4,,,14.3,,,18.9,,24.0,,34.3,38.6,39.9,,45.2,50.5,,,242,N
1243,Bangladesh,Births attended by skilled health staff (% of total),12.1,12.0,,13.9,13.2,,20.1,18.0,,24.4,26.5,31.7,,36.5,42.1,,,,242,N
1248,Bhutan,Births attended by skilled health staff (% of total),23.7,,,56.1,,52.3,57.1,71.4,66.3,66.0,64.5,70.0,86.1,,,,,,242,N
1307,India,Births attended by skilled health staff (% of total),42.5,,,,,,46.6,,52.3,,,,,,81.4,,,,242,N
1337,Maldives,Births attended by skilled health staff (% of total),,70.3,,,84.0,91.6,94.2,96.3,98.3,94.8,98.2,98.8,95.5,,,,,,242,N
1353,Nepal,Births attended by skilled health staff (% of total),11.9,10.9,,,15.8,,18.7,,,,,36.0,,,55.6,,,,242,N
1362,Pakistan,Births attended by skilled health staff (% of total),,23.0,23.0,,,31.0,,38.8,38.0,41.0,,43.0,51.0,52.1,,,,,242,N
1390,Sri Lanka,Births attended by skilled health staff (% of total),96.0,,,,,,,98.6,,,,,,,,,,,242,N
1464,South Asia,"Cause of death, by communicable diseases, ages 15-34,  (% of relevant age group)",44.22222252814008,,,,,42.00653098194503,,,,,36.811328682188346,,,,,32.48051087067075,,,229,F
1471,Afghanistan,"Cause of death, by communicable diseases, ages 15-34,  (% of relevant age group)",61.5341075141636,,,,,52.9885245978292,,,,,40.550300432943104,,,,,29.375388340310696,,,229,F
1483,Bangladesh,"Cause of death, by communicable diseases, ages 15-34,  (% of relevant age group)",51.4637217768018,,,,,44.80498592725571,,,,,39.954348947387295,,,,,36.7212740703809,,,229,F
1489,Bhutan,"Cause of death, by communicable diseases, ages 15-34,  (% of relevant age group)",38.5174342562506,,,,,37.5725154792814,,,,,35.2436646855606,,,,,32.0162493978501,,,229,F
1544,India,"Cause of death, by communicable diseases, ages 15-34,  (% of relevant age group)",42.3238811663678,,,,,41.590927972870105,,,,,36.2142573650004,,,,,32.0331744460165,,,229,F
1573,Maldives,"Cause of death, by communicable diseases, ages 15-34,  (% of relevant age group)",25.796861779136602,,,,,23.07656750169,,,,,22.5785011926824,,,,,24.381907088231397,,,229,F
1587,Nepal,"Cause of death, by communicable diseases, ages 15-34,  (% of relevant age group)",56.8587216343529,,,,,51.4905812234206,,,,,49.3017518544392,,,,,38.9161475893841,,,229,F
1595,Pakistan,"Cause of death, by communicable diseases, ages 15-34,  (% of relevant age group)",51.5362004204779,,,,,40.1279700343191,,,,,37.8330417484156,,,,,34.7680206315437,,,229,F
1622,Sri Lanka,"Cause of death, by communicable diseases, ages 15-34,  (% of relevant age group)",12.507211284146099,,,,,13.849070469129,,,,,14.287023712697,,,,,13.94937398958,,,229,F
1693,South Asia,"Cause of death, by communicable diseases, ages 15-34,  (% of relevant age group)",26.11251715929948,,,,,26.08357692334672,,,,,22.13269207106081,,,,,19.080056021108856,,,229,M
1700,Afghanistan,"Cause of death, by communicable diseases, ages 15-34,  (% of relevant age group)",13.8803233608039,,,,,11.765562881361802,,,,,9.17737016420343,,,,,7.59832868878963,,,229,M
1712,Bangladesh,"Cause of death, by communicable diseases, ages 15-34,  (% of relevant age group)",26.5109266774502,,,,,23.8488970282071,,,,,22.024708714233604,,,,,20.162266655056502,,,229,M
1718,Bhutan,"Cause of death, by communicable diseases, ages 15-34,  (% of relevant age group)",22.6381515357102,,,,,23.554737132838603,,,,,24.9631522552751,,,,,24.8619369366752,,,229,M
1773,India,"Cause of death, by communicable diseases, ages 15-34,  (% of relevant age group)",26.9696981906562,,,,,28.097235922164696,,,,,23.659986945769802,,,,,20.2675042136,,,229,M
1802,Maldives,"Cause of death, by communicable diseases, ages 15-34,  (% of relevant age group)",6.820295265409219,,,,,6.39876396499316,,,,,6.72402132491168,,,,,8.21503652031655,,,229,M
1816,Nepal,"Cause of death, by communicable diseases, ages 15-34,  (% of relevant age group)",30.338957239172398,,,,,25.0174642224718,,,,,26.1241711844864,,,,,19.0119982136917,,,229,M
1824,Pakistan,"Cause of death, by communicable diseases, ages 15-34,  (% of relevant age group)",25.085183132726396,,,,,18.2619857999426,,,,,15.146493031844,,,,,14.7369358391714,,,229,M
1851,Sri Lanka,"Cause of death, by communicable diseases, ages 15-34,  (% of relevant age group)",4.507361944289871,,,,,6.339704965301861,,,,,7.480260938378769,,,,,7.118000986517679,,,229,M
1922,South Asia,"Cause of death, by communicable diseases, ages 35-59,  (% of relevant age group)",25.868431201666862,,,,,24.606247898591256,,,,,20.85699798074365,,,,,17.8440085786748,,,229,F
1929,Afghanistan,"Cause of death, by communicable diseases, ages 35-59,  (% of relevant age group)",28.0723594599194,,,,,23.406516745963604,,,,,19.774069374945398,,,,,15.5813588216681,,,229,F
1941,Bangladesh,"Cause of death, by communicable diseases, ages 35-59,  (% of relevant age group)",22.576263526854,,,,,18.7600103271838,,,,,16.3350641750515,,,,,14.031187752643799,,,229,F
1947,Bhutan,"Cause of death, by communicable diseases, ages 35-59,  (% of relevant age group)",18.7497386814993,,,,,17.447919253158,,,,,17.107761869240598,,,,,15.1845237171836,,,229,F
2002,India,"Cause of death, by communicable diseases, ages 35-59,  (% of relevant age group)",26.741131343653603,,,,,25.9345392041784,,,,,21.982878585100103,,,,,18.9539243859941,,,229,F
2031,Maldives,"Cause of death, by communicable diseases, ages 35-59,  (% of relevant age group)",10.1274461613673,,,,,7.60663452124488,,,,,7.84789238925272,,,,,7.57615082586476,,,229,F
2045,Nepal,"Cause of death, by communicable diseases, ages 35-59,  (% of relevant age group)",27.867958965771397,,,,,24.543829318106297,,,,,22.792191342509398,,,,,19.581292928674397,,,229,F
2053,Pakistan,"Cause of death, by communicable diseases, ages 35-59,  (% of relevant age group)",22.1508477146177,,,,,19.3012514456742,,,,,15.137281512444801,,,,,12.6810319965461,,,229,F
2080,Sri Lanka,"Cause of death, by communicable diseases, ages 35-59,  (% of relevant age group)",8.2436735573285,,,,,7.83154032869176,,,,,7.3965752963135705,,,,,7.4742663215001395,,,229,F
2151,South Asia,"Cause of death, by communicable diseases, ages 35-59,  (% of relevant age group)",25.071330332152176,,,,,24.418272430433802,,,,,20.679940581425182,,,,,18.003838228955775,,,229,M
2158,Afghanistan,"Cause of death, by communicable diseases, ages 35-59,  (% of relevant age group)",23.0864543559492,,,,,18.0585960576385,,,,,16.149104595975302,,,,,14.4706373495285,,,229,M
2170,Bangladesh,"Cause of death, by communicable diseases, ages 35-59,  (% of relevant age group)",24.8134957481983,,,,,20.8714772202475,,,,,19.5767061491429,,,,,18.0770742309505,,,229,M
2176,Bhutan,"Cause of death, by communicable diseases, ages 35-59,  (% of relevant age group)",18.2116833300839,,,,,18.0791626652151,,,,,20.4653245847921,,,,,20.066794897332603,,,229,M
2231,India,"Cause of death, by communicable diseases, ages 35-59,  (% of relevant age group)",25.2191221800668,,,,,25.028794529266897,,,,,21.0568212364662,,,,,18.248125685760602,,,229,M
2260,Maldives,"Cause of death, by communicable diseases, ages 35-59,  (% of relevant age group)",5.52490233748009,,,,,4.53682531398225,,,,,4.62617923483134,,,,,5.04057769630787,,,229,M
2274,Nepal,"Cause of death, by communicable diseases, ages 35-59,  (% of relevant age group)",22.3419672661467,,,,,22.4313553706913,,,,,24.0276410804147,,,,,22.6391742381793,,,229,M
2282,Pakistan,"Cause of death, by communicable diseases, ages 35-59,  (% of relevant age group)",28.857772251459497,,,,,25.223404266451602,,,,,19.9978202643607,,,,,17.2054837466291,,,229,M
2309,Sri Lanka,"Cause of death, by communicable diseases, ages 35-59,  (% of relevant age group)",7.31454587256705,,,,,7.1978106411750495,,,,,7.23284468252626,,,,,7.05206553582847,,,229,M
2380,South Asia,"Cause of death, by injury, ages 15-34,   (% of relevant age group)",28.18731172519508,,,,,29.63685698513139,,,,,31.385968458412076,,,,,32.98508494125421,,,229,F
2387,Afghanistan,"Cause of death, by injury, ages 15-34,   (% of relevant age group)",16.9983693631219,,,,,17.2155829286941,,,,,24.5951002883595,,,,,29.3401872857765,,,229,F
2399,Bangladesh,"Cause of death, by injury, ages 15-34,   (% of relevant age group)",18.907982820929,,,,,22.405656152591,,,,,24.9378683470083,,,,,26.0786480859223,,,229,F
2405,Bhutan,"Cause of death, by injury, ages 15-34,   (% of relevant age group)",24.378038464571,,,,,20.8526880459594,,,,,20.9991598972934,,,,,20.782071878118803,,,229,F
2460,India,"Cause of death, by injury, ages 15-34,   (% of relevant age group)",30.7241802097987,,,,,31.0222279157309,,,,,33.6145378291074,,,,,35.510499409004396,,,229,F
2489,Maldives,"Cause of death, by injury, ages 15-34,   (% of relevant age group)",39.4645507046034,,,,,42.936344315729606,,,,,43.5802046242126,,,,,41.8359035514587,,,229,F
2503,Nepal,"Cause of death, by injury, ages 15-34,   (% of relevant age group)",18.581499445930298,,,,,21.9713727644467,,,,,20.253633816156302,,,,,31.0121487512091,,,229,F
2511,Pakistan,"Cause of death, by injury, ages 15-34,   (% of relevant age group)",13.3300572957215,,,,,26.5981217343309,,,,,19.249231982454802,,,,,17.8045239420896,,,229,F
2538,Sri Lanka,"Cause of death, by injury, ages 15-34,   (% of relevant age group)",56.0022792070619,,,,,53.301343004955704,,,,,46.96008573449701,,,,,48.0917005748506,,,229,F
2609,South Asia,"Cause of death, by injury, ages 15-34,  (% of relevant age group)",44.012451142301686,,,,,45.23780405438939,,,,,47.67883605256724,,,,,49.723114178486654,,,229,M
2616,Afghanistan,"Cause of death, by injury, ages 15-34,  (% of relevant age group)",68.84646015838139,,,,,65.0413626126998,,,,,70.13385345786179,,,,,71.8776812003728,,,229,M
2628,Bangladesh,"Cause of death, by injury, ages 15-34,  (% of relevant age group)",43.258437429766396,,,,,42.3255211095289,,,,,42.1348518121104,,,,,43.7974569976187,,,229,M
2634,Bhutan,"Cause of death, by injury, ages 15-34,  (% of relevant age group)",41.2347611371012,,,,,35.128680514493105,,,,,34.5956136880764,,,,,32.419044938845204,,,229,M
2689,India,"Cause of death, by injury, ages 15-34,  (% of relevant age group)",42.4803288450921,,,,,42.557858709585794,,,,,45.73071239584001,,,,,48.0546558122177,,,229,M
2718,Maldives,"Cause of death, by injury, ages 15-34,  (% of relevant age group)",55.9649130229289,,,,,57.760520167500204,,,,,57.7932083259359,,,,,56.75726146904321,,,229,M
2732,Nepal,"Cause of death, by injury, ages 15-34,  (% of relevant age group)",36.6350559217936,,,,,46.343931973813106,,,,,41.5834799547575,,,,,53.953869555291796,,,229,M
2740,Pakistan,"Cause of death, by injury, ages 15-34,  (% of relevant age group)",45.787962859314,,,,,59.05014277810329,,,,,58.2028465353301,,,,,55.4824350671598,,,229,M
2767,Sri Lanka,"Cause of death, by injury, ages 15-34,  (% of relevant age group)",77.8676293983073,,,,,70.3453209904502,,,,,65.461496606425,,,,,65.9079211139774,,,229,M
2838,South Asia,"Cause of death, by injury, ages 35-59,  (% of relevant age group)",8.381280804566552,,,,,9.182913125078256,,,,,9.207818868152788,,,,,9.682589812916039,,,229,F
2845,Afghanistan,"Cause of death, by injury, ages 35-59,  (% of relevant age group)",6.672867716531429,,,,,5.82735631747141,,,,,8.089868077190161,,,,,9.073957460445609,,,229,F
2857,Bangladesh,"Cause of death, by injury, ages 35-59,  (% of relevant age group)",4.88938768819724,,,,,5.7063698126202205,,,,,6.063748822915679,,,,,6.47944341017632,,,229,F
2863,Bhutan,"Cause of death, by injury, ages 35-59,  (% of relevant age group)",11.697381724978099,,,,,7.529696056603991,,,,,7.458975273324519,,,,,7.372399053986451,,,229,F
2918,India,"Cause of death, by injury, ages 35-59,  (% of relevant age group)",9.187253402157369,,,,,9.3175967787334,,,,,9.9471456771758,,,,,10.5522791731985,,,229,F
2947,Maldives,"Cause of death, by injury, ages 35-59,  (% of relevant age group)",14.816983482545,,,,,14.196060297047902,,,,,12.7360632784164,,,,,11.1389212732049,,,229,F
2961,Nepal,"Cause of death, by injury, ages 35-59,  (% of relevant age group)",7.4173334311065195,,,,,8.03003534463886,,,,,6.95654659335568,,,,,11.3361750423998,,,229,F
2969,Pakistan,"Cause of death, by injury, ages 35-59,  (% of relevant age group)",3.9261569989726,,,,,11.341373464472198,,,,,5.274196878822241,,,,,4.57960333843468,,,229,F
2996,Sri Lanka,"Cause of death, by injury, ages 35-59,  (% of relevant age group)",14.1042696530334,,,,,13.3429230648222,,,,,11.005842550198901,,,,,11.3998724663145,,,229,F
3067,South Asia,"Cause of death, by injury, ages 35-59,  (% of relevant age group)",14.618316037162366,,,,,15.08912854398968,,,,,15.216512916452515,,,,,15.781421615419472,,,229,M
3074,Afghanistan,"Cause of death, by injury, ages 35-59,  (% of relevant age group)",25.496904950443,,,,,22.4249117350225,,,,,25.915515546783,,,,,26.9242559992415,,,229,M
3086,Bangladesh,"Cause of death, by injury, ages 35-59,  (% of relevant age group)",10.772829247203697,,,,,10.6388209854057,,,,,10.1117395229478,,,,,10.6440924112725,,,229,M
3092,Bhutan,"Cause of death, by injury, ages 35-59,  (% of relevant age group)",17.5881314456349,,,,,12.7780814004614,,,,,12.769488130307801,,,,,12.4721846571669,,,229,M
3147,India,"Cause of death, by injury, ages 35-59,  (% of relevant age group)",14.8012558498129,,,,,14.6334640433004,,,,,15.237063830724999,,,,,15.9040289951828,,,229,M
3176,Maldives,"Cause of death, by injury, ages 35-59,  (% of relevant age group)",18.7162324848471,,,,,20.0378582775228,,,,,17.116790107558902,,,,,15.8754451076615,,,229,M
3190,Nepal,"Cause of death, by injury, ages 35-59,  (% of relevant age group)",12.605857255850802,,,,,15.045246343188,,,,,12.065556118380199,,,,,18.043376514921,,,229,M
3198,Pakistan,"Cause of death, by injury, ages 35-59,  (% of relevant age group)",10.7293024810394,,,,,20.4268019487124,,,,,16.2378949184631,,,,,14.756479295137801,,,229,M
3225,Sri Lanka,"Cause of death, by injury, ages 35-59,  (% of relevant age group)",28.5476139734881,,,,,24.2749107333214,,,,,23.208720152881497,,,,,23.942383901133297,,,229,M
3296,South Asia,"Cause of death, by non-communicable diseases, ages 15-34,  (% of relevant age group)",27.590465764159603,,,,,28.356612020191626,,,,,31.802702862660297,,,,,34.53440418927265,,,229,F
3303,Afghanistan,"Cause of death, by non-communicable diseases, ages 15-34,  (% of relevant age group)",21.4675231325607,,,,,29.7958924589703,,,,,34.8545992944413,,,,,41.2844243733238,,,229,F
3315,Bangladesh,"Cause of death, by non-communicable diseases, ages 15-34,  (% of relevant age group)",29.628295402269202,,,,,32.7893579201533,,,,,35.1077827056044,,,,,37.2000778478395,,,229,F
3321,Bhutan,"Cause of death, by non-communicable diseases, ages 15-34,  (% of relevant age group)",37.1045272791784,,,,,41.574796474759204,,,,,43.757175417145994,,,,,47.201678720696,,,229,F
3376,India,"Cause of death, by non-communicable diseases, ages 15-34,  (% of relevant age group)",26.9519386447541,,,,,27.3868440972815,,,,,30.171204811089897,,,,,32.4563261449791,,,229,F
3405,Maldives,"Cause of death, by non-communicable diseases, ages 15-34,  (% of relevant age group)",34.73858751626,,,,,33.9870881874718,,,,,33.8412941918556,,,,,33.7821893603099,,,229,F
3419,Nepal,"Cause of death, by non-communicable diseases, ages 15-34,  (% of relevant age group)",24.5597789084551,,,,,26.538046014415002,,,,,30.4446143322638,,,,,30.0717036639605,,,229,F
3427,Pakistan,"Cause of death, by non-communicable diseases, ages 15-34,  (% of relevant age group)",35.133742292495,,,,,33.273908218604,,,,,42.917726252633,,,,,47.427455436094704,,,229,F
3454,Sri Lanka,"Cause of death, by non-communicable diseases, ages 15-34,  (% of relevant age group)",31.490509508168998,,,,,32.8495865210947,,,,,38.752890558032604,,,,,37.958925429593,,,229,F
3525,South Asia,"Cause of death, by non-communicable diseases, ages 15-34,  (% of relevant age group)",29.875031696244672,,,,,28.67861901992558,,,,,30.188471878641305,,,,,31.19682981115357,,,229,M
3532,Afghanistan,"Cause of death, by non-communicable diseases, ages 15-34,  (% of relevant age group)",17.2732164826823,,,,,23.193074506563303,,,,,20.6887763718861,,,,,20.5239901038529,,,229,M
