,Country Name,Indicator Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,number of countries,Gender
28036,Australia,"School enrollment, secondary (gross), gender parity index (GPI)",1.01302003860474,0.995039999485016,0.982060015201569,0.98827999830246,0.978039979934692,0.97596001625061,0.998690009117126,1.0060600042343102,0.999750018119812,0.981559991836548,0.9696300029754642,0.9677500128746029,0.96697998046875,0.946439981460571,0.946020007133484,,,,235,N
8569,Australia,"Employment to population ratio, 15+,   (%) (modeled ILO estimate)",67.8000030517578,67.09999847412111,67.3000030517578,67.5,67.90000152587889,68.6999969482422,68.90000152587889,69.6999969482422,69.8000030517578,68.1999969482422,68.8000030517578,68.6999969482422,68.09999847412111,67.3000030517578,66.8000030517578,66.59999847412111,66.8000030517578,66.6999969482422,232,M
27812,Australia,"School enrollment, primary,   (% net)",92.68170166015629,92.4496307373047,92.50086212158199,93.0971298217773,93.5744400024414,94.15554809570308,94.6364517211914,95.5853500366211,95.7725677490234,96.08850860595699,96.5096893310547,97.30303955078129,97.31057739257808,97.1886215209961,96.8408889770508,96.7472381591797,,,223,M
8780,Australia,"Employment to population ratio, 15+,   (%) (national estimate)",67.40000152587889,66.8000030517578,67.09999847412111,67.3000030517578,67.6999969482422,68.59999847412111,68.90000152587889,69.59999847412111,69.8000030517578,68.1999969482422,68.6999969482422,68.59999847412111,68.0,67.3000030517578,66.6999969482422,66.8000030517578,66.59999847412111,,211,M
27574,Australia,"School enrollment, primary,   (% gross)",99.314453125,99.1359329223633,100.07623291015601,100.229019165039,100.94483184814501,101.64601898193399,102.421592712402,104.576171875,104.774917602539,105.228378295898,105.796508789063,106.171508789063,106.765029907227,106.881866455078,106.376693725586,102.31580352783199,,,239,M
9003,Australia,"Employment to population ratio, 15+, total (%) (national estimate)",59.2000007629395,59.0,59.2999992370605,59.7999992370605,60.0,61.2000007629395,61.7000007629395,62.2999992370605,62.7000007629395,61.7999992370605,62.0,62.0999984741211,61.7000007629395,61.2000007629395,60.7000007629395,61.0,61.0999984741211,,229,N
27350,Australia,"School enrollment, primary,   (% net)",95.50018310546879,95.4783706665039,95.4300079345703,95.973388671875,96.25933837890629,96.5735931396484,96.79290771484379,97.3964691162109,97.44055938720699,97.3651504516602,97.4975433349609,98.03286743164058,97.8018035888672,97.5313720703125,97.2560882568359,97.3341598510742,,,223,F
9241,Australia,"Employment to population ratio, ages 15-24,   (%) (modeled ILO estimate)",61.2000007629395,60.5999984741211,60.2000007629395,61.2000007629395,61.5999984741211,62.2999992370605,62.9000015258789,63.2999992370605,63.5999984741211,60.7000007629395,59.7999992370605,60.2999992370605,59.5,58.5999984741211,57.4000015258789,57.9000015258789,58.2999992370605,58.2999992370605,232,F
27112,Australia,"School enrollment, primary,   (% gross)",101.440742492676,101.45767211914101,102.311180114746,102.404281616211,102.885536193848,103.187271118164,103.64147186279301,105.42059326171899,105.35913848876999,105.41513061523399,105.606491088867,105.80178070068399,106.12522125244101,106.237258911133,105.758689880371,102.09387969970699,,,239,F
9473,Australia,"Employment to population ratio, ages 15-24,   (%) (modeled ILO estimate)",62.9000015258789,61.5999984741211,61.5999984741211,62.2000007629395,62.7000007629395,64.1999969482422,64.5,65.0,65.5,61.7999992370605,61.5,60.7999992370605,59.7999992370605,58.5999984741211,57.4000015258789,57.5,57.7999992370605,58.0,232,M
26878,Australia,"School enrollment, primary and secondary (gross), gender parity index (GPI)",1.0188299417495699,1.00923001766205,1.0010800361633299,1.00384998321533,0.996479988098145,0.992829978466034,1.00442004203796,1.00635004043579,1.001620054245,0.9899700284004208,0.981819987297058,0.9799500107765201,0.9783499836921691,0.9675499796867371,0.967949986457825,,,,234,N
9706,Australia,"Expected years of schooling, female",20.9624099731445,20.487850189209002,20.7999095916748,20.9771099090576,20.588659286499,20.569450378418,19.4391593933105,19.6052398681641,19.6592407226563,19.9864292144775,20.3213005065918,20.6534805297852,20.9397296905518,20.9122905731201,20.945499420165998,,,,225,N
29609,Australia,"School enrollment, tertiary,   (% gross)",60.3479804992676,60.2992286682129,68.312629699707,65.86239624023439,64.18038940429689,64.20101928710939,62.7865791320801,63.236778259277294,63.027801513671896,65.46755981445311,68.3968963623047,70.1562118530273,71.4472274780273,72.46238708496091,75.4020462036133,,,,226,M
6734,Australia,"Employment in agriculture,   (% of   employment) (modeled ILO estimate)",3.5,3.5,3.0999999046325697,2.5999999046325697,2.70000004768372,2.4000000953674303,2.2999999523162797,2.2000000476837203,2.2000000476837203,2.2999999523162797,2.2999999523162797,2.0,1.89999997615814,1.79999995231628,1.79999995231628,1.70000004768372,1.70000004768372,1.70000004768372,232,F
29836,Australia,"Secondary education, pupils (% female)",48.8902397155762,48.390308380127,48.009838104248,48.1031684875488,47.755889892578104,47.5918083190918,48.0620002746582,48.1938896179199,48.0308609008789,47.605960845947294,47.3665885925293,47.372989654540994,47.4069595336914,46.9322700500488,47.0008201599121,,,,244,N
6502,Australia,"Employers,   (% of   employment) (modeled ILO estimate)",9.30000019073486,9.5,9.30000019073486,9.10000038146973,9.10000038146973,9.19999980926514,8.89999961853027,8.300000190734862,8.39999961853027,8.60000038146973,8.60000038146973,8.10000038146973,8.0,8.0,8.0,7.800000190734861,7.900000095367429,7.800000190734861,232,M
3539,Australia,"Cause of death, by non-communicable diseases, ages 15-34,   (% of relevant age group)",36.373256878216296,,,,,36.255375834246394,,,,,38.860509409016,,,,,42.3345524293886,,,229,M
33026,Australia,"Unemployment,   (% of   labor force) (national estimate)",6.5,7.0,6.5,5.900000095367429,5.300000190734861,4.90000009536743,4.699999809265139,4.0,4.0,5.699999809265139,5.09999990463257,4.90000009536743,5.09999990463257,5.699999809265139,6.0,6.0,5.699999809265139,,219,M
3768,Australia,"Cause of death, by non-communicable diseases, ages 35-59,   (% of relevant age group)",88.6875314478916,,,,,87.83377336196828,,,,,87.35373029641909,,,,,87.0249889823111,,,229,F
32812,Australia,"Unemployment,   (% of   labor force) (modeled ILO estimate)",6.400000095367429,7.0,6.5,5.900000095367429,5.300000190734861,4.90000009536743,4.699999809265139,4.099999904632569,4.0,5.699999809265139,5.09999990463257,4.90000009536743,5.09999990463257,5.699999809265139,6.0,6.0,5.699999809265139,5.599999904632571,232,M
32575,Australia,"Unemployment,   (% of   labor force) (national estimate)",6.099999904632571,6.400000095367429,6.199999809265139,6.0,5.5,5.199999809265139,4.90000009536743,4.800000190734861,4.59999990463257,5.400000095367429,5.400000095367429,5.300000190734861,5.300000190734861,5.599999904632571,6.199999809265139,6.099999904632571,5.800000190734861,,219,F
3997,Australia,"Cause of death, by non-communicable diseases, ages 35-59,   (% of relevant age group)",78.4923883031992,,,,,79.29168960810951,,,,,78.49368634237571,,,,,79.4718116406202,,,229,M
32361,Australia,"Unemployment,   (% of   labor force) (modeled ILO estimate)",6.099999904632571,6.400000095367429,6.199999809265139,6.0,5.5,5.199999809265139,4.90000009536743,4.800000190734861,4.59999990463257,5.400000095367429,5.400000095367429,5.300000190734861,5.300000190734861,5.599999904632571,6.199999809265139,6.099999904632571,5.800000190734861,5.800000190734861,232,F
4225,Australia,"Children out of school, primary, female",40203.0,40460.0,40171.0,35223.0,32647.0,29455.0,27724.0,22261.0,21943.0,22829.0,21978.0,17343.0,19816.0,22965.0,26248.0,25671.0,,,223,N
4448,Australia,"Children out of school, primary, male",71405.0,74035.0,73043.0,66942.0,61994.0,55783.0,50935.0,41682.0,39809.0,36934.0,33197.0,25703.0,26067.0,27940.0,32257.0,33799.0,,,223,N
32127,Australia,"Time required to start a business,   (days)",,,,3.0,3.0,3.0,3.0,3.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,235,M
4664,Australia,"Contraceptive prevalence, any methods (% of women ages 15-49)",,,70.8,,,72.3,,,,,,,,,,,,,208,N
31892,Australia,"Time required to start a business,   (days)",,,,3.0,3.0,3.0,3.0,3.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,235,F
26639,Australia,"School enrollment, primary (gross), gender parity index (GPI)",1.02140998840332,1.0234199762344398,1.02233004570007,1.0217000246048,1.01923000812531,1.01515996456146,1.01190996170044,1.00806999206543,1.00557994842529,1.00177001953125,0.998199999332428,0.9965199828147892,0.994009971618652,0.993969976902008,0.994189977645874,0.997829973697662,,,239,N
4871,Australia,"Contraceptive prevalence, modern methods (% of women ages 15-49)",,,70.8,,,68.1,62.5,,,57.9,,,64.3,,,,,,200,N
31679,Australia,"Tertiary education, academic staff (% female)",,,,,,,,,,,,,,44.012058258056605,,,,,213,N
31444,Australia,"Start-up procedures to register a business,   (number)",,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,235,M
5311,Australia,"Contributing family workers,   (% of   employment) (modeled ILO estimate)",0.6000000238418579,0.5,0.400000005960464,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,232,M
31209,Australia,"Start-up procedures to register a business,   (number)",,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,235,F
5544,Australia,"Cost of business start-up procedures,   (% of GNI per capita)",,,,2.0,2.1,1.9,1.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,235,F
30988,Australia,Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment),46.3,46.9,46.7,47.0,46.7,47.0,47.1,47.0,47.1,47.5,47.2,47.2,47.2,47.3,,,,,201,N
5779,Australia,"Cost of business start-up procedures,   (% of GNI per capita)",,,,2.0,2.1,1.9,1.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,235,M
30769,Australia,Sex ratio at birth (male births per female births),,,1.055,,,,,1.056,1.056,1.056,1.057,1.057,1.057,1.057,1.056,1.056,,,240,N
6017,Australia,"Death rate, crude (per 1,000 people)",6.7,6.6,6.8,6.6,6.5,6.4,6.4,6.7,6.7,6.5,6.5,6.6,6.6,6.4,6.6,6.6,,,257,N
30535,Australia,"Self-employed,   (% of   employment) (modeled ILO estimate)",24.2999992370605,24.600000381469698,24.7999992370605,24.2999992370605,24.2000007629395,24.0,23.399999618530302,22.5,22.2000007629395,22.600000381469698,22.600000381469698,21.7999992370605,21.0,20.7999992370605,21.0,20.8999996185303,20.8999996185303,20.8999996185303,232,M
6270,Australia,"Employers,   (% of   employment) (modeled ILO estimate)",5.300000190734861,5.699999809265139,5.599999904632571,5.5,5.300000190734861,5.400000095367429,5.09999990463257,5.0,5.0,4.59999990463257,4.800000190734861,4.59999990463257,4.40000009536743,4.40000009536743,4.30000019073486,4.40000009536743,4.19999980926514,4.19999980926514,232,F
30303,Australia,"Self-employed,   (% of   employment) (modeled ILO estimate)",14.6000003814697,14.6999998092651,14.8000001907349,14.3999996185303,14.1000003814697,14.3999996185303,13.6000003814697,13.3000001907349,13.3999996185303,13.1000003814697,13.3000001907349,13.0,12.6999998092651,12.3000001907349,12.6000003814697,12.6000003814697,12.6999998092651,12.6999998092651,232,F
5079,Australia,"Contributing family workers,   (% of   employment) (modeled ILO estimate)",1.20000004768372,0.699999988079071,0.6000000238418579,0.6000000238418579,0.5,0.5,0.400000005960464,0.400000005960464,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,232,F
9931,Australia,"Expected years of schooling, male",20.1013793945313,19.7730693817139,20.323049545288104,20.421329498290998,20.0836200714111,19.975540161132802,18.581859588623,18.629940032959002,18.6391906738281,18.9398593902588,19.2430305480957,19.5198707580566,19.775600433349602,19.9663105010986,20.0031795501709,,,,225,N
26401,Australia,"Rural population,   (% of total)",6.687435098650051,,,,,6.16959064327485,,,,,5.72219246563114,,,,,5.5179332831703,,,239,M
10159,Australia,Female migrants (% of international migrant stock),50.0735252208606,,,,,50.4064140646941,,,,,50.3307847383469,,,,,50.6542534718244,,,260,N
14291,Australia,"Labor force participation rate for ages 15-24,   (%) (modeled ILO estimate)",71.8220672607422,72.1251220703125,71.5161361694336,71.2562484741211,71.0956802368164,71.994026184082,72.015625,71.7301406860352,71.9027862548828,70.31216430664061,69.6250152587891,68.7778701782227,68.18405151367189,67.36831665039061,66.9809417724609,67.97531890869139,67.3054580688477,66.96828460693361,233,M
21744,Australia,"Population ages 65 and above, female",1319274.0,1341587.0,1363975.0,1388396.0,1413286.0,1441903.0,1465707.0,1477450.0,1512678.0,1555731.0,1599823.0,1646018.0,1705550.0,1770502.0,1833485.0,1894626.0,1954005.0,,240,N
14524,Australia,"Labor force participation rate,   (% of   population ages 15+) (modeled ILO estimate)",54.6225166320801,55.194580078125,55.4021224975586,56.0526008605957,55.802547454834006,57.05012512207029,57.6124610900879,58.1998710632324,58.664680480957,58.820404052734396,58.7065582275391,58.9528617858887,58.824031829834006,58.7038040161133,58.644962310790994,59.0577201843262,59.2397994995117,59.2096481323242,233,F
21504,Australia,Population ages 65 and above (% of total),12.344624576408599,12.437065136199,12.538054183910198,12.6491168287186,12.7680530632262,12.8942561758412,12.9592060818118,13.023768367125198,13.1097196564619,13.246192104159201,13.4475469872058,13.7078939184465,14.016993101654501,14.350653925411999,14.675640993090902,14.9770273025262,15.2528939086411,,240,N
14745,Australia,"Labor force participation rate,   (% of   population ages 15+) (national estimate)",54.5,55.0,55.2000007629395,55.9000015258789,55.7000007629395,57.0,57.5,58.0999984741211,58.5999984741211,58.7999992370605,58.5999984741211,58.9000015258789,58.7000007629395,58.5999984741211,58.5999984741211,59.0,59.2000007629395,,227,F
21264,Australia,"Population ages 15-64, total",12792016.0,12991718.0,13174854.0,13359296.0,13533564.0,13727409.0,13964018.0,14076899.0,14373618.0,14668523.0,14879463.0,15029738.0,15233953.0,15435139.0,15598904.0,15745617.0,15887445.0,,240,N
14984,Australia,"Labor force participation rate,   (% of   population ages 15+) (modeled ILO estimate)",72.3119201660156,72.09593200683591,71.9986038208008,71.70152282714841,71.6384811401367,72.1883087158203,72.3069839477539,72.5976028442383,72.6746063232422,72.3308029174805,72.4498291015625,72.2459487915039,71.77293395996091,71.4210205078125,71.0047912597656,71.1642761230469,70.6669464111328,70.5224304199219,233,M
21024,Australia,"Population ages 15-64, male",6441058.0,6539967.0,6629300.0,6719273.0,6805596.0,6903995.0,7025546.0,7086678.0,7240719.0,7392461.0,7499424.0,7566688.0,7658897.0,7748667.0,7820598.0,7886302.0,7954185.0,,240,N
15205,Australia,"Labor force participation rate,   (% of   population ages 15+) (national estimate)",72.0999984741211,71.9000015258789,71.8000030517578,71.5,71.5,72.0999984741211,72.1999969482422,72.5,72.5999984741211,72.3000030517578,72.4000015258789,72.1999969482422,71.6999969482422,71.4000015258789,70.9000015258789,71.0999984741211,70.5,,227,M
20784,Australia,"Population ages 15-64, female",6350960.0,6451758.0,6545546.0,6640002.0,6727945.0,6823412.0,6938465.0,6990236.0,7132932.0,7276095.0,7380041.0,7463056.0,7575055.0,7686459.0,7778298.0,7859320.0,7933222.0,,240,N
15444,Australia,"Labor force, female",4189675.0,4301504.0,4382043.0,4500126.0,4543014.0,4715373.0,4841850.0,4928182.0,5071919.0,5194916.0,5271769.0,5370060.0,5459226.0,5551596.0,5636827.0,5760458.0,5857173.0,5923925.0,233,N
20544,Australia,Population ages 15-64 (% of total),66.7885758175736,66.9227750758192,67.0428290022932,67.1476610719658,67.2395054267181,67.3083763482636,67.4658686474311,67.587717070365,67.64310055062451,67.6227469106272,67.5364546865687,67.2771807256817,67.0264972833708,66.7686274587725,66.48952394129711,66.1877053504696,65.8488024959786,,240,N
21984,Australia,"Population, female",9597994.0,9726262.0,9845536.0,9968388.0,10084382.0,10216231.0,10363514.0,10422277.0,10627076.0,10844514.0,11014499.0,11173044.0,11375255.0,11579915.0,11761189.0,11932806.0,12106154.0,,240,N
15677,Australia,"Labor force,   (% of total labor force)",43.6285776646841,43.937700963850176,44.05398661544043,44.43736319229869,44.33496440868728,44.666925711185186,44.8257767496065,44.925927830183355,45.04677407722803,45.193059695299034,45.086710195379744,45.279057531585366,45.422868231792314,45.539760490349295,45.70645726298869,45.86378932487341,46.12690359407507,46.17167006385552,233,F
15910,Australia,"Labor force, total",9603052.0,9790007.0,9946984.0,10126897.0,10247023.0,10556744.0,10801486.0,10969572.0,11259228.0,11494942.0,11692512.0,11859920.0,12018673.0,12190657.0,12332671.0,12559926.0,12697954.0,12830216.0,233,N
20064,Australia,Population ages 0-14 (% of total),20.866799606017803,20.6401597879818,20.419116813796602,20.2032220993156,19.9924415100558,19.7973674758953,19.5749252707571,19.3885145625098,19.247179792913602,19.1310609852137,19.0159983262255,19.0149253558717,18.9565096149747,18.8807186158155,18.834835065611998,18.8352673470043,18.898303595380398,,240,N
16145,Australia,"Life expectancy at birth,   (years)",82.0,82.4,82.6,82.8,83.0,83.3,83.5,83.7,83.7,83.9,84.0,84.2,84.3,84.3,84.4,84.5,,,253,F
16398,Australia,"Life expectancy at birth,   (years)",76.6,77.0,77.4,77.8,78.1,78.5,78.7,79.0,79.2,79.3,79.5,79.7,79.9,80.1,80.3,80.5,,,253,M
19370,Australia,People practicing open defecation (% of population),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,258,N
19134,Australia,"Own-account workers,   (% of   employment) (modeled ILO estimate)",14.3000001907349,14.6999998092651,15.1999998092651,14.8999996185303,14.6999998092651,14.6000003814697,14.1999998092651,13.8999996185303,13.5,13.8000001907349,13.8000001907349,13.5,12.8000001907349,12.6000003814697,12.8000001907349,12.8999996185303,12.8000001907349,12.8000001907349,232,M
17095,Australia,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",9.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,,,229,N
18902,Australia,"Own-account workers,   (% of   employment) (modeled ILO estimate)",8.10000038146973,8.300000190734862,8.60000038146973,8.39999961853027,8.300000190734862,8.5,8.10000038146973,7.900000095367429,8.10000038146973,8.199999809265138,8.199999809265138,8.10000038146973,8.0,7.699999809265139,8.0,8.0,8.10000038146973,8.199999809265138,232,F
17326,Australia,"Mortality rate, infant,   (per 1,000 live births)",4.6,,,,,,,,,,3.6,,,,,2.9,2.9,,239,F
18673,Australia,Number of maternal deaths,21.0,20.0,20.0,20.0,20.0,19.0,19.0,20.0,19.0,20.0,20.0,20.0,20.0,20.0,19.0,19.0,,,229,N
17565,Australia,"Mortality rate, infant,   (per 1,000 live births)",5.6,,,,,,,,,,4.4,,,,,3.5,3.4,,239,M
17804,Australia,"Mortality rate, under-5,   (per 1,000 live births)",5.5,,,,,,,,,,4.3,,,,,3.5,3.4,,239,F
20304,Australia,"Population ages 0-14, female",1927759.0,1932917.0,1936014.0,1939990.0,1943151.0,1950916.0,1959342.0,1954591.0,1981466.0,2012688.0,2034634.0,2063969.0,2094650.0,2122954.0,2149407.0,2178860.0,2218928.0,,240,N
33263,Australia,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",11.1999998092651,12.3000001907349,11.6999998092651,11.3000001907349,10.8999996185303,10.3000001907349,9.5,9.19999980926514,8.60000038146973,10.3000001907349,11.1000003814697,10.8000001907349,11.0,11.3000001907349,12.5,11.8999996185303,11.3999996185303,11.3999996185303,232,N
14058,Australia,"Labor force participation rate for ages 15-24,   (%) (modeled ILO estimate)",68.4496917724609,69.0186233520508,68.15521240234379,68.956672668457,69.0591354370117,69.5506744384766,69.43017578125,69.6626052856445,69.4580230712891,67.7085342407227,67.1943435668945,67.4131317138672,66.685188293457,66.1504440307617,66.1716384887695,66.69918823242189,66.3110198974609,66.1002960205078,233,F
13836,Australia,"Inflation, consumer prices (annual %)",4.47518307567127,4.38084112149534,3.0031710501772007,2.77073524085476,2.3436123348017497,2.66873278236914,3.5384873385879803,2.3323615160349904,4.3526432415321,1.82011224025482,2.84522568151347,3.3038501560874396,1.76278015613193,2.44988864142539,2.4879227053140296,1.50836672165919,1.2769909449733101,,223,N
26162,Australia,"Rural population,   (% of total)",6.147455867082041,,,,,5.82846003898636,,,,,5.543652919121589,,,,,5.05810550957278,,,239,F
10418,Australia,"Fertility rate, total (births per woman)",1.756,1.739,1.756,1.7480000000000002,1.768,1.807,1.9080000000000001,1.959,1.984,1.9709999999999999,1.9280000000000002,1.9269999999999998,1.921,1.859,1.8330000000000002,1.8330000000000002,,,254,N
25928,Australia,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),86.82170651522173,84.24657444766949,84.78260614170348,89.68253848113643,92.37287663002529,94.49541790097513,90.4761904761905,96.84210325542251,95.55555979410812,82.4000015258792,93.277317120121,90.75630703313203,88.70968014839153,86.92307839026846,88.65247987104719,83.21677943920879,82.60869174613545,83.82352425565406,232,N
10673,Australia,GDP (current US$),415446209885.0719,378899860470.1084,394635830891.5864,466853232382.0617,613329776639.6359,693764095624.718,747572626534.8907,853764622752.6105,1055334825425.2462,927168310999.8528,1142876772659.209,1390557034407.9658,1538194473087.2344,1567178619062.2756,1459597906912.6963,1345383143356.3523,1204616439828.4082,,256,N
25689,Australia,Ratio of female to male labor force participation rate (%) (national estimate),75.58946068433237,76.49513050455764,76.88022063613005,78.18182031591455,77.90209896914618,79.05686713774209,79.63989256290392,80.13792892982221,80.71625303822779,81.32779634181621,80.93922270592068,81.57895293001519,81.86890273553716,82.07282524060108,82.65161807187233,82.98171767398105,83.97163228785746,,227,N
10929,Australia,GDP growth (annual %),3.8678687965617087,1.9300542610063192,3.8529270505363233,3.0683048508172415,4.145671395322181,3.203548132166418,2.978054385542322,3.749727370141258,3.698140685183901,1.8119571987636791,2.0058797006041966,2.3728207003321984,3.6342496160566067,2.569856088059069,2.6094574798165127,2.421610555972194,2.7657734988398346,,253,N
25468,Australia,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),75.53736162264299,76.5571351139363,76.94888450260841,78.17490989099673,77.89465461401255,79.02959099188256,79.67758844943154,80.16775869046677,80.72239183522807,81.32137579039514,81.03063727761506,81.60023194659951,81.95851637143531,82.19401458943295,82.59296488351455,82.98787453723577,83.82957310035846,83.95860406364845,233,N
11182,Australia,GDP per capita (Current US$),21690.920998541842,19517.841676717067,20081.81762579696,23465.385585716384,30472.379772828877,34016.71483048218,36118.28381308687,40991.98288581549,49664.68504344852,42742.998981170334,51874.08048199571,62245.10029210202,67677.63476627965,67792.3038620501,62214.609120799934,56554.038761244745,49927.81950947511,,256,N
25231,Australia,Proportion of women in ministerial level positions (%),,,,,,20.0,,,24.1,,23.3,,20.7,,17.2,17.2,24.1,,239,N
11435,Australia,"GNI per capita, Atlas method (current US$)",21130.0,20130.0,19980.0,21130.0,25520.0,30340.0,34170.0,37340.0,42390.0,44040.0,46560.0,50150.0,59840.0,65640.0,64860.0,60330.0,54420.0,,246,N
